code,Side,Time,Preys_web,Preys_eating,Prey_remains,Preys_ID,silk_d,day,opisto_w,web_area,number_silk,Web_height,site_exp,check,colour,luxes,total_preys,t_luxes,colourSide,presence_decorations,b_luxes
A9,dorsal,8.3,0,0,0,NA,0,2,9.36,322.4059461,0,120,ventral,E,yellow,0.24,0,low,yellow_dorsal,no,0
A9,ventral,8.3,0,0,0,NA,0,2,9.36,322.4059461,0,120,ventral,E,yellow,182,0,high,yellow_ventral,no,1
B12.1,dorsal,8.3,0,0,0,NA,2,2,NA,207.3451151,2,100,dorsal,M,white,185,0,high,white_dorsal,yes,1
B12.1,ventral,8.3,0,0,0,NA,2,2,NA,207.3451151,2,100,dorsal,M,white,0.48,0,low,white_ventral,yes,0
B14.1,dorsal,8.3,0,0,0,NA,1,2,NA,133.5176878,1,130,ventral,M,white,0.35,0,low,white_dorsal,yes,0
B14.1,ventral,8.3,0,0,0,NA,1,2,NA,133.5176878,1,130,ventral,M,white,0.44,0,low,white_ventral,yes,0
B15,dorsal,8.3,0,0,0,NA,4,2,NA,245.044227,4,130,dorsal,M,white,0.56,0,low,white_dorsal,yes,0
B15,ventral,8.3,0,0,0,NA,4,2,NA,245.044227,4,130,dorsal,M,white,0.15,0,low,white_ventral,yes,0
B17,dorsal,8.3,0,0,0,NA,0,2,11,622.0353454,0,180,ventral,M,white,0.15,0,low,white_dorsal,no,0
B17,ventral,8.3,0,0,0,NA,0,2,11,622.0353454,0,180,ventral,M,white,128,0,high,white_ventral,no,1
B19,dorsal,8.3,0,0,0,NA,0,2,10.5,268.6061719,0,140,ventral,M,white,0.21,0,low,white_dorsal,no,0
B19,ventral,8.3,0,0,0,NA,0,2,10.5,268.6061719,0,140,ventral,M,white,183,0,high,white_ventral,no,1
B21.1,dorsal,8.3,0,0,0,NA,0,2,NA,263.8937829,0,150,dorsal,M,white,137,0,high,white_dorsal,no,1
B21.1,ventral,8.3,0,0,0,NA,0,2,NA,263.8937829,0,150,dorsal,M,white,0.21,0,low,white_ventral,no,0
B22,dorsal,8.3,0,0,0,NA,2,2,7,334.5796176,2,80,dorsal,F,white,0.7,0,low,white_dorsal,yes,0
B22,ventral,8.3,0,0,0,NA,2,2,7,334.5796176,2,80,dorsal,F,white,0.29,0,low,white_ventral,yes,0
B35,dorsal,8.3,0,0,0,NA,0,2,10.25,334.1869185,0,72,ventral,E,white,0.24,0,low,white_dorsal,no,0
B35,ventral,8.3,0,0,0,NA,0,2,10.25,334.1869185,0,72,ventral,E,white,180,0,high,white_ventral,no,1
B38,dorsal,8.3,0,0,0,NA,3,2,10,370.0796146,3,175,ventral,E,white,0.12,0,low,white_dorsal,yes,0
B38,ventral,8.3,0,0,0,NA,3,2,10,370.0796146,3,175,ventral,E,white,0.88,0,low,white_ventral,yes,0
B43,dorsal,8.3,0,0,0,NA,0,2,10.2,271.2608177,0,152,ventral,E,white,0.3,0,low,white_dorsal,no,0
B43,ventral,8.3,0,0,0,NA,0,2,10.2,271.2608177,0,152,ventral,E,white,213,0,high,white_ventral,no,1
B45,dorsal,8.3,0,0,0,NA,0,2,10.2,356.1780671,0,100,dorsal,E,white,182,0,high,white_dorsal,no,1
B45,ventral,8.3,0,0,0,NA,0,2,10.2,356.1780671,0,100,dorsal,E,white,0.21,0,low,white_ventral,no,0
B50,dorsal,8.3,0,0,0,NA,0,2,9.6,331.9406798,0,75,ventral,E,white,0.2,0,low,white_dorsal,no,0
B50,ventral,8.3,0,0,0,NA,0,2,9.6,331.9406798,0,75,ventral,E,white,0.48,0,low,white_ventral,no,0
B54,dorsal,8.3,0,0,0,NA,0,2,9,540.3539364,0,170,ventral,F,white,0.13,0,low,white_dorsal,no,0
B54,ventral,8.3,0,0,0,NA,0,2,9,540.3539364,0,170,ventral,F,white,0.35,0,low,white_ventral,no,0
B55,dorsal,8.3,0,0,0,NA,2,2,11.8,513.6503989,2,110,ventral,F,white,0.38,0,low,white_dorsal,yes,0
B55,ventral,8.3,0,0,0,NA,2,2,11.8,513.6503989,2,110,ventral,F,white,0.63,0,low,white_ventral,yes,0
B7,dorsal,8.3,0,0,0,NA,5,2,10.4,843.5176275,5,140,ventral,M,white,0.35,0,low,white_dorsal,yes,0
B7,ventral,8.3,0,0,0,NA,5,2,10.4,843.5176275,5,140,ventral,M,white,0.71,0,low,white_ventral,yes,0
N1,dorsal,8.3,0,0,0,NA,0,2,6.7,226.1946711,0,90,dorsal,M,black,0.51,0,low,black_dorsal,no,0
N1,ventral,8.3,0,0,0,NA,0,2,6.7,226.1946711,0,90,dorsal,M,black,0.48,0,low,black_ventral,no,0
N10,dorsal,8.3,0,0,0,NA,0,2,11,351.8583772,0,140,dorsal,E,black,0.66,0,low,black_dorsal,no,0
N10,ventral,8.3,0,0,0,NA,0,2,11,351.8583772,0,140,dorsal,E,black,0.19,0,low,black_ventral,no,0
N11,dorsal,8.3,0,0,0,NA,0,2,10,310.0594869,0,143,dorsal,E,black,0.51,0,low,black_dorsal,no,0
N11,ventral,8.3,0,0,0,NA,0,2,10,310.0594869,0,143,dorsal,E,black,0.22,0,low,black_ventral,no,0
N13,dorsal,8.3,0,0,0,NA,4,2,10.61,326.725636,4,110,ventral,F,black,0.16,0,low,black_dorsal,yes,0
N13,ventral,8.3,0,0,0,NA,4,2,10.61,326.725636,4,110,ventral,F,black,0.38,0,low,black_ventral,yes,0
N15.A1,dorsal,8.3,0,0,0,NA,0,2,NA,191.6371519,0,140,dorsal,M,yellow,136,0,high,yellow_dorsal,no,1
N15.A1,ventral,8.3,0,0,0,NA,0,2,NA,191.6371519,0,140,dorsal,M,yellow,0.31,0,low,yellow_ventral,no,0
N16,dorsal,8.3,0,0,0,NA,0,2,8.76,197.9203372,0,70,ventral,F,black,0.2,0,low,black_dorsal,no,0
N16,ventral,8.3,0,0,0,NA,0,2,8.76,197.9203372,0,70,ventral,F,black,0.5,0,low,black_ventral,no,0
N18,dorsal,8.3,0,0,0,NA,0,2,11.5,307.8760801,0,70,ventral,F,black,0.13,0,low,black_dorsal,no,0
N18,ventral,8.3,0,0,0,NA,0,2,11.5,307.8760801,0,70,ventral,F,black,0.31,0,low,black_ventral,no,0
N2,dorsal,8.3,0,0,0,NA,0,2,10,424.1150082,0,160,ventral,M,black,0.2,0,low,black_dorsal,no,0
N2,ventral,8.3,0,0,0,NA,0,2,10,424.1150082,0,160,ventral,M,black,0.46,0,low,black_ventral,no,0
N3,dorsal,8.3,0,0,0,NA,0,2,9,227.7654674,0,170,ventral,M,black,0.21,0,low,black_dorsal,no,0
N3,ventral,8.3,0,0,0,NA,0,2,9,227.7654674,0,170,ventral,M,black,138,0,high,black_ventral,no,1
N4,dorsal,8.3,0,0,0,NA,4,2,11.6,590.6194189,4,220,dorsal,M,black,115,0,high,black_dorsal,yes,1
N4,ventral,8.3,0,0,0,NA,4,2,11.6,590.6194189,4,220,dorsal,M,black,0.1,0,low,black_ventral,yes,0
N4.A1,dorsal,8.3,0,0,0,NA,0,2,NA,125.6637061,0,160,ventral,M,yellow,0.25,0,low,yellow_dorsal,no,0
N4.A1,ventral,8.3,0,0,0,NA,0,2,NA,125.6637061,0,160,ventral,M,yellow,161,0,high,yellow_ventral,no,1
N5,dorsal,8.3,0,0,0,NA,0,2,6.4,164.9336143,0,140,ventral,M,black,0.19,0,low,black_dorsal,no,0
N5,ventral,8.3,0,0,0,NA,0,2,6.4,164.9336143,0,140,ventral,M,black,168,0,high,black_ventral,no,1
N7,dorsal,8.3,0,0,0,NA,0,2,11.9,387.9866927,0,150,ventral,M,black,0.28,0,low,black_dorsal,no,0
N7,ventral,8.3,0,0,0,NA,0,2,11.9,387.9866927,0,150,ventral,M,black,131,0,high,black_ventral,no,1
N8,dorsal,8.3,0,0,0,NA,3,2,9.2,395.8406744,3,190,dorsal,M,black,0.75,0,low,black_dorsal,yes,0
N8,ventral,8.3,0,0,0,NA,3,2,9.2,395.8406744,3,190,dorsal,M,black,0.43,0,low,black_ventral,yes,0
N9.1,dorsal,8.3,0,0,0,NA,0,2,NA,271.7477645,0,130,ventral,M,black,0.18,0,low,black_dorsal,no,0
N9.1,ventral,8.3,0,0,0,NA,0,2,NA,271.7477645,0,130,ventral,M,black,168,0,high,black_ventral,no,1
B43,dorsal,9.3,1,0,NA,diptera,0,2,10.2,271.2608177,0,152,ventral,E,white,0.3,1,low,white_dorsal,no,0
B46,dorsal,9.3,1,0,NA,diptera,3,2,10.7,805.8185156,3,166,ventral,E,white,0.25,1,low,white_dorsal,yes,0
B50,dorsal,9.3,0,0,2,NA,0,2,9.6,331.9406798,0,75,ventral,E,white,0.2,0,low,white_dorsal,no,0
N18,dorsal,9.3,1,0,NA,diptera,0,2,11.5,307.8760801,0,70,ventral,F,black,0.13,1,low,black_dorsal,no,0
B43,ventral,9.3,0,0,NA,NA,0,2,10.2,271.2608177,0,152,ventral,E,white,213,0,high,white_ventral,no,1
B46,ventral,9.3,0,0,NA,NA,3,2,10.7,805.8185156,3,166,ventral,E,white,145,0,high,white_ventral,yes,1
B50,ventral,9.3,0,0,NA,NA,0,2,9.6,331.9406798,0,75,ventral,E,white,0.48,0,low,white_ventral,no,0
N18,ventral,9.3,0,0,NA,NA,0,2,11.5,307.8760801,0,70,ventral,F,black,0.31,0,low,black_ventral,no,0
A1,dorsal,9.3,0,0,0,NA,1,2,9.7,351.8583772,1,180,dorsal,M,yellow,0.65,0,low,yellow_dorsal,yes,0
A1,ventral,9.3,0,0,0,NA,1,2,9.7,351.8583772,1,180,dorsal,M,yellow,0.47,0,low,yellow_ventral,yes,0
A14,dorsal,9.3,0,0,0,NA,0,2,9.4,326.725636,0,107,ventral,F,yellow,0.2,0,low,yellow_dorsal,no,0
A14,ventral,9.3,0,0,0,NA,0,2,9.4,326.725636,0,107,ventral,F,yellow,0.43,0,low,yellow_ventral,no,0
A15,dorsal,9.3,0,0,0,NA,0,2,10,276.4601535,0,135,ventral,F,yellow,0.28,0,low,yellow_dorsal,no,0
A15,ventral,9.3,0,0,0,NA,0,2,10,276.4601535,0,135,ventral,F,yellow,0.45,0,low,yellow_ventral,no,0
A16,dorsal,9.3,0,0,0,NA,0,2,12.3,271.7477645,0,140,ventral,F,yellow,0.11,0,low,yellow_dorsal,no,0
A16,ventral,9.3,0,0,0,NA,0,2,12.3,271.7477645,0,140,ventral,F,yellow,193,0,high,yellow_ventral,no,1
A18,dorsal,9.3,0,0,0,NA,0,2,NA,382.0962065,0,63,dorsal,E,yellow,0.85,0,low,yellow_dorsal,no,0
A18,ventral,9.3,0,0,0,NA,0,2,NA,382.0962065,0,63,dorsal,E,yellow,0.21,0,low,yellow_ventral,no,0
A3,dorsal,9.3,0,0,0,NA,4,2,10.3,391.1282854,4,130,dorsal,M,yellow,112,0,high,yellow_dorsal,yes,1
A3,ventral,9.3,0,0,0,NA,4,2,10.3,391.1282854,4,130,dorsal,M,yellow,0.61,0,low,yellow_ventral,yes,0
A4.B3,dorsal,9.3,0,0,0,NA,0,2,NA,596.9026042,0,170,ventral,M,white,0.39,0,low,white_dorsal,no,0
A4.B3,ventral,9.3,0,0,0,NA,0,2,NA,596.9026042,0,170,ventral,M,white,149,0,high,white_ventral,no,1
A6,dorsal,9.3,0,0,0,NA,0,2,8.6,372.2787295,0,140,ventral,M,yellow,0.28,0,low,yellow_dorsal,no,0
A6,ventral,9.3,0,0,0,NA,0,2,8.6,372.2787295,0,140,ventral,M,yellow,165,0,high,yellow_ventral,no,1
A9,dorsal,9.3,0,0,0,NA,0,2,9.36,322.4059461,0,120,ventral,E,yellow,0.24,0,low,yellow_dorsal,no,0
A9,ventral,9.3,0,0,0,NA,0,2,9.36,322.4059461,0,120,ventral,E,yellow,182,0,high,yellow_ventral,no,1
B1.1,dorsal,9.3,0,0,0,NA,0,2,NA,339.2920066,0,60,dorsal,M,white,0.9,0,low,white_dorsal,no,0
B1.1,ventral,9.3,0,0,0,NA,0,2,NA,339.2920066,0,60,dorsal,M,white,0.25,0,low,white_ventral,no,0
B12.1,dorsal,9.3,0,0,0,NA,2,2,NA,207.3451151,2,100,dorsal,M,white,185,0,high,white_dorsal,yes,1
B12.1,ventral,9.3,0,0,0,NA,2,2,NA,207.3451151,2,100,dorsal,M,white,0.48,0,low,white_ventral,yes,0
B14.1,dorsal,9.3,0,0,0,NA,1,2,NA,133.5176878,1,130,ventral,M,white,0.35,0,low,white_dorsal,yes,0
B14.1,ventral,9.3,0,0,0,NA,1,2,NA,133.5176878,1,130,ventral,M,white,0.44,0,low,white_ventral,yes,0
B15,dorsal,9.3,0,0,0,NA,4,2,NA,245.044227,4,130,dorsal,M,white,0.56,0,low,white_dorsal,yes,0
B15,ventral,9.3,0,0,0,NA,4,2,NA,245.044227,4,130,dorsal,M,white,0.15,0,low,white_ventral,yes,0
B17,dorsal,9.3,0,0,0,NA,0,2,11,622.0353454,0,180,ventral,M,white,0.15,0,low,white_dorsal,no,0
B17,ventral,9.3,0,0,0,NA,0,2,11,622.0353454,0,180,ventral,M,white,128,0,high,white_ventral,no,1
B19,dorsal,9.3,0,0,0,NA,0,2,10.5,268.6061719,0,140,ventral,M,white,0.21,0,low,white_dorsal,no,0
B19,ventral,9.3,0,0,0,NA,0,2,10.5,268.6061719,0,140,ventral,M,white,183,0,high,white_ventral,no,1
B2,dorsal,9.3,0,0,0,NA,0,2,8.6,387.9866927,0,190,ventral,M,white,0.24,0,low,white_dorsal,no,0
B2,ventral,9.3,0,0,0,NA,0,2,8.6,387.9866927,0,190,ventral,M,white,114,0,high,white_ventral,no,1
B21.1,dorsal,9.3,0,0,0,NA,0,2,NA,263.8937829,0,150,dorsal,M,white,137,0,high,white_dorsal,no,1
B21.1,ventral,9.3,0,0,0,NA,0,2,NA,263.8937829,0,150,dorsal,M,white,0.21,0,low,white_ventral,no,0
B22,dorsal,9.3,0,0,0,NA,2,2,7,334.5796176,2,80,dorsal,F,white,0.7,0,low,white_dorsal,yes,0
B22,ventral,9.3,0,0,0,NA,2,2,7,334.5796176,2,80,dorsal,F,white,0.29,0,low,white_ventral,yes,0
B35,dorsal,9.3,0,0,0,NA,0,2,10.25,334.1869185,0,72,ventral,E,white,0.24,0,low,white_dorsal,no,0
B35,ventral,9.3,0,0,0,NA,0,2,10.25,334.1869185,0,72,ventral,E,white,180,0,high,white_ventral,no,1
B38,dorsal,9.3,0,0,0,NA,3,2,10,370.0796146,3,175,ventral,E,white,0.12,0,low,white_dorsal,yes,0
B38,ventral,9.3,0,0,0,NA,3,2,10,370.0796146,3,175,ventral,E,white,0.88,0,low,white_ventral,yes,0
B45,dorsal,9.3,0,0,0,NA,0,2,10.2,356.1780671,0,100,dorsal,E,white,182,0,high,white_dorsal,no,1
B45,ventral,9.3,0,0,0,NA,0,2,10.2,356.1780671,0,100,dorsal,E,white,0.21,0,low,white_ventral,no,0
B54,dorsal,9.3,0,0,0,NA,0,2,9,540.3539364,0,170,ventral,F,white,0.13,0,low,white_dorsal,no,0
B54,ventral,9.3,0,0,0,NA,0,2,9,540.3539364,0,170,ventral,F,white,0.35,0,low,white_ventral,no,0
B55,dorsal,9.3,0,0,0,NA,2,2,11.8,513.6503989,2,110,ventral,F,white,0.38,0,low,white_dorsal,yes,0
B55,ventral,9.3,0,0,0,NA,2,2,11.8,513.6503989,2,110,ventral,F,white,0.63,0,low,white_ventral,yes,0
B7,dorsal,9.3,0,0,0,NA,5,2,10.4,843.5176275,5,140,ventral,M,white,0.35,0,low,white_dorsal,yes,0
B7,ventral,9.3,0,0,0,NA,5,2,10.4,843.5176275,5,140,ventral,M,white,0.71,0,low,white_ventral,yes,0
N1,dorsal,9.3,0,0,0,NA,0,2,6.7,226.1946711,0,90,dorsal,M,black,0.51,0,low,black_dorsal,no,0
N1,ventral,9.3,0,0,0,NA,0,2,6.7,226.1946711,0,90,dorsal,M,black,0.48,0,low,black_ventral,no,0
N10,dorsal,9.3,0,0,0,NA,0,2,11,351.8583772,0,140,dorsal,E,black,0.66,0,low,black_dorsal,no,0
N10,ventral,9.3,0,0,0,NA,0,2,11,351.8583772,0,140,dorsal,E,black,0.19,0,low,black_ventral,no,0
N11,dorsal,9.3,0,0,0,NA,0,2,10,310.0594869,0,143,dorsal,E,black,0.51,0,low,black_dorsal,no,0
N11,ventral,9.3,0,0,0,NA,0,2,10,310.0594869,0,143,dorsal,E,black,0.22,0,low,black_ventral,no,0
N13,dorsal,9.3,0,0,0,NA,4,2,10.61,326.725636,4,110,ventral,F,black,0.16,0,low,black_dorsal,yes,0
N13,ventral,9.3,0,0,0,NA,4,2,10.61,326.725636,4,110,ventral,F,black,0.38,0,low,black_ventral,yes,0
N15.A1,dorsal,9.3,0,0,0,NA,0,2,NA,191.6371519,0,140,dorsal,M,yellow,136,0,high,yellow_dorsal,no,1
N15.A1,ventral,9.3,0,0,0,NA,0,2,NA,191.6371519,0,140,dorsal,M,yellow,0.31,0,low,yellow_ventral,no,0
N16,dorsal,9.3,0,0,0,NA,0,2,8.76,197.9203372,0,70,ventral,F,black,0.2,0,low,black_dorsal,no,0
N16,ventral,9.3,0,0,0,NA,0,2,8.76,197.9203372,0,70,ventral,F,black,0.5,0,low,black_ventral,no,0
N2,dorsal,9.3,0,0,0,NA,0,2,10,424.1150082,0,160,ventral,M,black,0.2,0,low,black_dorsal,no,0
N2,ventral,9.3,0,0,0,NA,0,2,10,424.1150082,0,160,ventral,M,black,0.46,0,low,black_ventral,no,0
N3,dorsal,9.3,0,0,0,NA,0,2,9,227.7654674,0,170,ventral,M,black,0.21,0,low,black_dorsal,no,0
N3,ventral,9.3,0,0,0,NA,0,2,9,227.7654674,0,170,ventral,M,black,138,0,high,black_ventral,no,1
N4,dorsal,9.3,0,0,0,NA,4,2,11.6,590.6194189,4,220,dorsal,M,black,115,0,high,black_dorsal,yes,1
N4,ventral,9.3,0,0,0,NA,4,2,11.6,590.6194189,4,220,dorsal,M,black,0.1,0,low,black_ventral,yes,0
N4.A1,dorsal,9.3,0,0,0,NA,0,2,NA,125.6637061,0,160,ventral,M,yellow,0.25,0,low,yellow_dorsal,no,0
N4.A1,ventral,9.3,0,0,0,NA,0,2,NA,125.6637061,0,160,ventral,M,yellow,161,0,high,yellow_ventral,no,1
N5,dorsal,9.3,0,0,0,NA,0,2,6.4,164.9336143,0,140,ventral,M,black,0.19,0,low,black_dorsal,no,0
N5,ventral,9.3,0,0,0,NA,0,2,6.4,164.9336143,0,140,ventral,M,black,168,0,high,black_ventral,no,1
N7,dorsal,9.3,0,0,0,NA,0,2,11.9,387.9866927,0,150,ventral,M,black,0.28,0,low,black_dorsal,no,0
N7,ventral,9.3,0,0,0,NA,0,2,11.9,387.9866927,0,150,ventral,M,black,131,0,high,black_ventral,no,1
N8,dorsal,9.3,0,0,0,NA,3,2,9.2,395.8406744,3,190,dorsal,M,black,0.75,0,low,black_dorsal,yes,0
N8,ventral,9.3,0,0,0,NA,3,2,9.2,395.8406744,3,190,dorsal,M,black,0.43,0,low,black_ventral,yes,0
N9.1,dorsal,9.3,0,0,0,NA,0,2,NA,271.7477645,0,130,ventral,M,black,0.18,0,low,black_dorsal,no,0
N9.1,ventral,9.3,0,0,0,NA,0,2,NA,271.7477645,0,130,ventral,M,black,168,0,high,black_ventral,no,1
B1.1,ventral,10.3,1,0,0,coleoptera,0,2,NA,339.2920066,0,60,dorsal,M,white,0.25,1,low,white_ventral,no,0
B2,ventral,10.3,0,0,0,0,0,2,8.6,387.9866927,0,190,ventral,M,white,114,0,high,white_ventral,no,1
N1,ventral,10.3,1,0,1,diptera,0,2,6.7,226.1946711,0,90,dorsal,M,black,0.48,1,low,black_ventral,no,0
B46,dorsal,10.3,3,0,NA,diptera,3,2,10.7,805.8185156,3,166,ventral,E,white,0.25,3,low,white_dorsal,yes,0
A18,dorsal,10.3,1,0,NA,hemiptera,0,2,NA,382.0962065,0,63,dorsal,E,yellow,0.85,1,low,yellow_dorsal,no,0
N18,dorsal,10.3,1,0,NA,diptera,0,2,11.5,307.8760801,0,70,ventral,F,black,0.13,1,low,black_dorsal,no,0
B1.1,dorsal,10.3,0,0,NA,NA,0,2,NA,339.2920066,0,60,dorsal,M,white,0.9,0,low,white_dorsal,no,0
B2,dorsal,10.3,0,0,NA,NA,0,2,8.6,387.9866927,0,190,ventral,M,white,0.24,0,low,white_dorsal,no,0
N1,dorsal,10.3,0,0,NA,NA,0,2,6.7,226.1946711,0,90,dorsal,M,black,0.51,0,low,black_dorsal,no,0
B46,ventral,10.3,0,0,NA,NA,3,2,10.7,805.8185156,3,166,ventral,E,white,145,0,high,white_ventral,yes,1
A18,ventral,10.3,0,0,NA,NA,0,2,NA,382.0962065,0,63,dorsal,E,yellow,0.21,0,low,yellow_ventral,no,0
N18,ventral,10.3,0,0,NA,NA,0,2,11.5,307.8760801,0,70,ventral,F,black,0.31,0,low,black_ventral,no,0
A1,dorsal,10.3,0,0,0,NA,1,2,9.7,351.8583772,1,180,dorsal,M,yellow,0.65,0,low,yellow_dorsal,yes,0
A1,ventral,10.3,0,0,0,NA,1,2,9.7,351.8583772,1,180,dorsal,M,yellow,0.47,0,low,yellow_ventral,yes,0
A14,dorsal,10.3,0,0,0,NA,0,2,9.4,326.725636,0,107,ventral,F,yellow,0.2,0,low,yellow_dorsal,no,0
A14,ventral,10.3,0,0,0,NA,0,2,9.4,326.725636,0,107,ventral,F,yellow,0.43,0,low,yellow_ventral,no,0
A15,dorsal,10.3,0,0,0,NA,0,2,10,276.4601535,0,135,ventral,F,yellow,0.28,0,low,yellow_dorsal,no,0
A15,ventral,10.3,0,0,0,NA,0,2,10,276.4601535,0,135,ventral,F,yellow,0.45,0,low,yellow_ventral,no,0
A16,dorsal,10.3,0,0,0,NA,0,2,12.3,271.7477645,0,140,ventral,F,yellow,0.11,0,low,yellow_dorsal,no,0
A16,ventral,10.3,0,0,0,NA,0,2,12.3,271.7477645,0,140,ventral,F,yellow,193,0,high,yellow_ventral,no,1
A3,dorsal,10.3,0,0,0,NA,4,2,10.3,391.1282854,4,130,dorsal,M,yellow,112,0,high,yellow_dorsal,yes,1
A3,ventral,10.3,0,0,0,NA,4,2,10.3,391.1282854,4,130,dorsal,M,yellow,0.61,0,low,yellow_ventral,yes,0
A4.B3,dorsal,10.3,0,0,0,NA,0,2,NA,596.9026042,0,170,ventral,M,white,0.39,0,low,white_dorsal,no,0
A4.B3,ventral,10.3,0,0,0,NA,0,2,NA,596.9026042,0,170,ventral,M,white,149,0,high,white_ventral,no,1
A6,dorsal,10.3,0,0,0,NA,0,2,8.6,372.2787295,0,140,ventral,M,yellow,0.28,0,low,yellow_dorsal,no,0
A6,ventral,10.3,0,0,0,NA,0,2,8.6,372.2787295,0,140,ventral,M,yellow,165,0,high,yellow_ventral,no,1
A9,dorsal,10.3,0,0,0,NA,0,2,9.36,322.4059461,0,120,ventral,E,yellow,0.24,0,low,yellow_dorsal,no,0
A9,ventral,10.3,0,0,0,NA,0,2,9.36,322.4059461,0,120,ventral,E,yellow,182,0,high,yellow_ventral,no,1
B12.1,dorsal,10.3,0,0,0,NA,2,2,NA,207.3451151,2,100,dorsal,M,white,185,0,high,white_dorsal,yes,1
B12.1,ventral,10.3,0,0,0,NA,2,2,NA,207.3451151,2,100,dorsal,M,white,0.48,0,low,white_ventral,yes,0
B14.1,dorsal,10.3,0,0,0,NA,1,2,NA,133.5176878,1,130,ventral,M,white,0.35,0,low,white_dorsal,yes,0
B14.1,ventral,10.3,0,0,0,NA,1,2,NA,133.5176878,1,130,ventral,M,white,0.44,0,low,white_ventral,yes,0
B15,dorsal,10.3,0,0,0,NA,4,2,NA,245.044227,4,130,dorsal,M,white,0.56,0,low,white_dorsal,yes,0
B15,ventral,10.3,0,0,0,NA,4,2,NA,245.044227,4,130,dorsal,M,white,0.15,0,low,white_ventral,yes,0
B17,dorsal,10.3,0,0,0,NA,0,2,11,622.0353454,0,180,ventral,M,white,0.15,0,low,white_dorsal,no,0
B17,ventral,10.3,0,0,0,NA,0,2,11,622.0353454,0,180,ventral,M,white,128,0,high,white_ventral,no,1
B19,dorsal,10.3,0,0,0,NA,0,2,10.5,268.6061719,0,140,ventral,M,white,0.21,0,low,white_dorsal,no,0
B19,ventral,10.3,0,0,0,NA,0,2,10.5,268.6061719,0,140,ventral,M,white,183,0,high,white_ventral,no,1
B21.1,dorsal,10.3,0,0,0,NA,0,2,NA,263.8937829,0,150,dorsal,M,white,137,0,high,white_dorsal,no,1
B21.1,ventral,10.3,0,0,0,NA,0,2,NA,263.8937829,0,150,dorsal,M,white,0.21,0,low,white_ventral,no,0
B22,dorsal,10.3,0,0,0,NA,2,2,7,334.5796176,2,80,dorsal,F,white,0.7,0,low,white_dorsal,yes,0
B22,ventral,10.3,0,0,0,NA,2,2,7,334.5796176,2,80,dorsal,F,white,0.29,0,low,white_ventral,yes,0
B35,dorsal,10.3,0,0,0,NA,0,2,10.25,334.1869185,0,72,ventral,E,white,0.24,0,low,white_dorsal,no,0
B35,ventral,10.3,0,0,0,NA,0,2,10.25,334.1869185,0,72,ventral,E,white,180,0,high,white_ventral,no,1
B38,dorsal,10.3,0,0,0,NA,3,2,10,370.0796146,3,175,ventral,E,white,0.12,0,low,white_dorsal,yes,0
B38,ventral,10.3,0,0,0,NA,3,2,10,370.0796146,3,175,ventral,E,white,0.88,0,low,white_ventral,yes,0
B43,dorsal,10.3,0,0,0,NA,0,2,10.2,271.2608177,0,152,ventral,E,white,0.3,0,low,white_dorsal,no,0
B43,ventral,10.3,0,0,0,NA,0,2,10.2,271.2608177,0,152,ventral,E,white,213,0,high,white_ventral,no,1
B45,dorsal,10.3,0,0,0,NA,0,2,10.2,356.1780671,0,100,dorsal,E,white,182,0,high,white_dorsal,no,1
B45,ventral,10.3,0,0,0,NA,0,2,10.2,356.1780671,0,100,dorsal,E,white,0.21,0,low,white_ventral,no,0
B50,dorsal,10.3,0,0,0,NA,0,2,9.6,331.9406798,0,75,ventral,E,white,0.2,0,low,white_dorsal,no,0
B50,ventral,10.3,0,0,0,NA,0,2,9.6,331.9406798,0,75,ventral,E,white,0.48,0,low,white_ventral,no,0
B54,dorsal,10.3,0,0,0,NA,0,2,9,540.3539364,0,170,ventral,F,white,0.13,0,low,white_dorsal,no,0
B54,ventral,10.3,0,0,0,NA,0,2,9,540.3539364,0,170,ventral,F,white,0.35,0,low,white_ventral,no,0
B55,dorsal,10.3,0,0,0,NA,2,2,11.8,513.6503989,2,110,ventral,F,white,0.38,0,low,white_dorsal,yes,0
B55,ventral,10.3,0,0,0,NA,2,2,11.8,513.6503989,2,110,ventral,F,white,0.63,0,low,white_ventral,yes,0
B7,dorsal,10.3,0,0,0,NA,5,2,10.4,843.5176275,5,140,ventral,M,white,0.35,0,low,white_dorsal,yes,0
B7,ventral,10.3,0,0,0,NA,5,2,10.4,843.5176275,5,140,ventral,M,white,0.71,0,low,white_ventral,yes,0
N10,dorsal,10.3,0,0,0,NA,0,2,11,351.8583772,0,140,dorsal,E,black,0.66,0,low,black_dorsal,no,0
N10,ventral,10.3,0,0,0,NA,0,2,11,351.8583772,0,140,dorsal,E,black,0.19,0,low,black_ventral,no,0
N11,dorsal,10.3,0,0,0,NA,0,2,10,310.0594869,0,143,dorsal,E,black,0.51,0,low,black_dorsal,no,0
N11,ventral,10.3,0,0,0,NA,0,2,10,310.0594869,0,143,dorsal,E,black,0.22,0,low,black_ventral,no,0
N13,dorsal,10.3,0,0,0,NA,4,2,10.61,326.725636,4,110,ventral,F,black,0.16,0,low,black_dorsal,yes,0
N13,ventral,10.3,0,0,0,NA,4,2,10.61,326.725636,4,110,ventral,F,black,0.38,0,low,black_ventral,yes,0
N15.A1,dorsal,10.3,0,0,0,NA,0,2,NA,191.6371519,0,140,dorsal,M,yellow,136,0,high,yellow_dorsal,no,1
